segment_id,street_id,street_name,street_type,velocity,max_velocity,s_node_id,s_long,s_lat,e_node_id,e_long,e_lat,slow_traffic
69419,566567150,Xa Lộ Hà Nội,primary_link,34.525095803737265,56.666666666666664,5455969239,106.7743779,10.849723,5455969240,106.7739723,10.8500866,0
69420,566567150,Nguyễn Văn Bá (nối dài),primary_link,37.32728647014361,56.666666666666664,5455969240,106.7739723,10.8500866,5455969241,106.7739241,10.8501645,0
69421,566567523,Nguyễn Văn Bá (nối dài),primary_link,37.32728647014361,56.666666666666664,5455972578,106.7779592,10.8527606,5778630721,106.7779844,10.8526723,0
69422,566567523,Nguyễn Văn Bá (nối dài),primary_link,37.32728647014361,56.666666666666664,5778630721,106.7779844,10.8526723,5778630722,106.7780272,10.8525705,0
69423,566567523,Xa Lộ Hà Nội,primary_link,34.525095803737265,56.666666666666664,5778630722,106.7780272,10.8525705,5778630720,106.7780487,10.8525241,0
69424,566567523,Xa Lộ Hà Nội,primary_link,34.525095803737265,56.666666666666664,5778630720,106.7780487,10.8525241,5778630672,106.7780777,10.8524211,0
69425,566572238,Nguyễn Văn Bá (nối dài),primary_link,37.32728647014361,56.666666666666664,4935305934,106.7813057,10.8547906,5455981830,106.7812093,10.8545664,0
69426,566572238,Nguyễn Văn Bá (nối dài),primary_link,37.32728647014361,56.666666666666664,5455981830,106.7812093,10.8545664,5455981831,106.7811898,10.8544309,0
69427,566572238,Xa Lộ Hà Nội,primary_link,34.525095803737265,56.666666666666664,5455981831,106.7811898,10.8544309,5778630668,106.7811692,10.8542963,0
69428,566572238,Xa Lộ Hà Nội,primary_link,34.525095803737265,56.666666666666664,5778630668,106.7811692,10.8542963,5778630667,106.7811788,10.8542663,0
69431,566572240,Nguyễn Văn Bá (nối dài),tertiary,37.32728647014361,47.91718170580964,5778217325,106.792628,10.8614572,5778217284,106.791535,10.8608079,0
69432,566572240,Nguyễn Văn Bá (nối dài),tertiary,37.32728647014361,47.91718170580964,5778217284,106.791535,10.8608079,5778217283,106.7911354,10.8605761,0
69433,566572240,Nguyễn Văn Bá (nối dài),tertiary,29.0,47.91718170580964,5778217283,106.7911354,10.8605761,5778313435,106.7908151,10.8603829,0
69434,566572240,Nguyễn Văn Bá (nối dài),tertiary,37.0,47.91718170580964,5778313435,106.7908151,10.8603829,5778271885,106.7903993,10.8601322,0
69435,566572240,Nguyễn Văn Bá (nối dài),tertiary,41.0,47.91718170580964,5778271885,106.7903993,10.8601322,4501735859,106.7901143,10.8599603,0
69436,566577331,Nguyễn Văn Bá,tertiary,34.0,47.91718170580964,2024972894,106.7732164,10.8494348,2024972787,106.7732859,10.8495648,0
69437,566577331,Nguyễn Văn Bá,tertiary,47.91718170580964,47.91718170580964,2024972787,106.7732859,10.8495648,2024972894,106.7732164,10.8494348,0
69438,566581410,Mai Chí Thọ,trunk_link,42.32171156893819,42.32171156893819,5456057293,106.7568349,10.8092534,5456057294,106.7568055,10.8093574,0
69439,566581410,Mai Chí Thọ,trunk_link,39.036904761904765,42.32171156893819,5456057294,106.7568055,10.8093574,5456057295,106.7567408,10.8094386,0
69440,566581410,Mai Chí Thọ,trunk_link,39.036904761904765,42.32171156893819,5456057295,106.7567408,10.8094386,5456057296,106.7566448,10.8094868,0
69441,566581410,Xa Lộ Hà Nội,trunk_link,34.525095803737265,42.32171156893819,5456057296,106.7566448,10.8094868,5456057297,106.7565493,10.8095328,0
69442,566581410,Xa Lộ Hà Nội,trunk_link,34.525095803737265,42.32171156893819,5456057297,106.7565493,10.8095328,5456057298,106.7565037,10.8095803,0
69443,566581410,Xa Lộ Hà Nội,trunk_link,34.525095803737265,42.32171156893819,5456057298,106.7565037,10.8095803,5456057299,106.7564635,10.8096122,0
69444,566581410,Xa Lộ Hà Nội,trunk_link,34.525095803737265,42.32171156893819,5456057299,106.7564635,10.8096122,5456057300,106.7564493,10.8096318,0
69445,566581410,Xa Lộ Hà Nội,trunk_link,34.525095803737265,42.32171156893819,5456057300,106.7564493,10.8096318,2028465897,106.7563876,10.8097216,0
69446,566581411,Mai Chí Thọ,primary,39.036904761904765,57.32394366197183,5456057293,106.7568349,10.8092534,5416575918,106.7568597,10.8093794,0
69447,566581411,Mai Chí Thọ,primary,39.036904761904765,57.32394366197183,5416575918,106.7568597,10.8093794,5735574231,106.7571823,10.8106305,0
69448,566581411,Mai Chí Thọ,primary,39.036904761904765,57.32394366197183,5735574231,106.7571823,10.8106305,5735574235,106.7572817,10.8110158,0
69449,566581411,Mai Chí Thọ,primary,39.036904761904765,57.32394366197183,5735574235,106.7572817,10.8110158,5416575920,106.7573231,10.8111764,0
69450,566581411,Mai Chí Thọ,primary,39.036904761904765,57.32394366197183,5416575920,106.7573231,10.8111764,5416576521,106.7575162,10.812155,0
69451,566581411,Mai Chí Thọ,primary,39.036904761904765,57.32394366197183,5416576521,106.7575162,10.812155,5456033304,106.7575158,10.8123733,0
69452,566581411,Mai Chí Thọ,primary,39.036904761904765,57.32394366197183,5456033304,106.7575158,10.8123733,5416576522,106.7574613,10.8124542,0
69453,566581411,Mai Chí Thọ,primary,39.036904761904765,57.32394366197183,5416576522,106.7574613,10.8124542,5456033303,106.7573956,10.8125189,0
69454,566581411,Mai Chí Thọ,primary,39.036904761904765,57.32394366197183,5456033303,106.7573956,10.8125189,5416576523,106.7572941,10.8125433,0
69455,566581411,Mai Chí Thọ,primary,39.036904761904765,57.32394366197183,5416576523,106.7572941,10.8125433,5456057292,106.7570784,10.812522,0
69456,566581411,Đường số 12,primary,38.541666666666664,57.32394366197183,5456057292,106.7570784,10.812522,5614661175,106.7566136,10.8124799,0
69457,566581411,Mai Chí Thọ,primary,42.333333333333336,57.32394366197183,5614661175,106.7566136,10.8124799,5614661176,106.7565519,10.8124483,0
69458,566581411,Mai Chí Thọ,primary,39.036904761904765,57.32394366197183,5614661176,106.7565519,10.8124483,5614661177,106.756509,10.8123772,0
69459,566581411,Mai Chí Thọ,primary,39.036904761904765,57.32394366197183,5614661177,106.756509,10.8123772,5614661178,106.756466,10.8121849,0
69460,566581411,Mai Chí Thọ,primary,39.036904761904765,57.32394366197183,5614661178,106.756466,10.8121849,5614661179,106.7564231,10.8117633,0
69461,566581411,Mai Chí Thọ,primary,46.0,57.32394366197183,5614661179,106.7564231,10.8117633,5614661180,106.7562488,10.810641,0
69462,566581411,Mai Chí Thọ,primary,35.0,57.32394366197183,5614661180,106.7562488,10.810641,5023308664,106.7561963,10.8104823,0
69463,566581414,Phường An Phú,trunk_link,40.5,42.32171156893819,2443916534,106.7558991,10.8050746,2891272513,106.7557701,10.8051325,0
69464,566581414,Phường An Phú,trunk_link,30.333333333333336,42.32171156893819,2891272513,106.7557701,10.8051325,2443916532,106.7556427,10.8052072,0
69465,566581414,Phường An Phú,trunk_link,30.333333333333336,42.32171156893819,2443916532,106.7556427,10.8052072,2891272512,106.7555418,10.805275,0
69466,566581414,Phường An Phú,trunk_link,30.333333333333336,42.32171156893819,2891272512,106.7555418,10.805275,2443916531,106.7554498,10.8053446,0
69467,566581414,Phường An Phú,trunk_link,30.333333333333336,42.32171156893819,2443916531,106.7554498,10.8053446,2891272511,106.7553543,10.8054016,0
69468,566588296,Phường An Phú,primary,30.333333333333336,57.32394366197183,5023308664,106.7561963,10.8104823,5737884654,106.7560837,10.8099683,0
69469,566588296,Phường An Phú,primary,24.0,57.32394366197183,5737884654,106.7560837,10.8099683,5456094849,106.7560287,10.8097169,0
69470,566588297,Xa Lộ Hà Nội,trunk_link,19.0,42.32171156893819,1834117114,106.7550375,10.8071421,5456094853,106.7552407,10.807294,1
69471,566588297,Xa Lộ Hà Nội,trunk_link,42.32171156893819,42.32171156893819,5456094853,106.7552407,10.807294,5456094854,106.7554557,10.8076643,0
69472,566588297,Xa Lộ Hà Nội,trunk_link,42.32171156893819,42.32171156893819,5456094854,106.7554557,10.8076643,5456094855,106.7557179,10.8081678,0
69473,566588297,Transfer between the Metro and the HSR,trunk_link,42.32171156893819,42.32171156893819,5456094855,106.7557179,10.8081678,5456094852,106.7559278,10.8085665,0
69474,566588298,Xa Lộ Hà Nội,trunk_link,34.525095803737265,42.32171156893819,5456094852,106.7559278,10.8085665,5456094856,106.7561359,10.8090745,0
69475,566588298,Xa Lộ Hà Nội,trunk_link,34.525095803737265,42.32171156893819,5456094856,106.7561359,10.8090745,5456094857,106.7563627,10.8096907,0
69476,566588298,Xa Lộ Hà Nội,trunk_link,34.525095803737265,42.32171156893819,5456094857,106.7563627,10.8096907,2028465897,106.7563876,10.8097216,0
69477,566588298,Xa Lộ Hà Nội,trunk_link,34.525095803737265,42.32171156893819,2028465897,106.7563876,10.8097216,5735573613,106.7564647,10.8099153,0
69478,566588299,Xa lộ Hà Nội,trunk,42.129601029601034,80.0,4066307266,106.7549692,10.8074545,1834117098,106.7546475,10.8070038,0
69479,566588299,Xa lộ Hà Nội,trunk,42.129601029601034,80.0,1834117098,106.7546475,10.8070038,676038646,106.7540511,10.8062271,0
69480,566588299,Xa lộ Hà Nội,trunk,47.0,80.0,676038646,106.7540511,10.8062271,676038658,106.7533081,10.8055091,0
69481,566588299,Xa lộ Hà Nội,trunk,50.0,80.0,676038658,106.7533081,10.8055091,676038668,106.7521024,10.8045382,0
69482,566588299,Xa lộ Hà Nội,trunk,44.42857142857143,80.0,676038668,106.7521024,10.8045382,4066319844,106.751672,10.8042407,0
69483,566588299,Xa lộ Hà Nội,trunk,44.0,80.0,4066319844,106.751672,10.8042407,366386176,106.7514383,10.8041188,0
69484,566588299,Xa lộ Hà Nội,trunk,42.129601029601034,80.0,366386176,106.7514383,10.8041188,4066319843,106.7513783,10.8040452,0
69485,566588299,Xa lộ Hà Nội,trunk,42.129601029601034,80.0,4066319843,106.7513783,10.8040452,366430495,106.7509253,10.8038001,0
69486,566588299,Xa lộ Hà Nội,trunk,41.0,80.0,366430495,106.7509253,10.8038001,366450723,106.7505004,10.8036031,0
69487,566588299,Xa lộ Hà Nội,trunk,43.0,80.0,366450723,106.7505004,10.8036031,366437928,106.7501502,10.803454,0
69488,566588299,Xa lộ Hà Nội,trunk,44.0,80.0,366437928,106.7501502,10.803454,366381090,106.7497884,10.8033158,0
69489,566588299,Xa lộ Hà Nội,trunk,42.129601029601034,80.0,366381090,106.7497884,10.8033158,366417452,106.7493879,10.8031827,0
69490,566588299,Xa lộ Hà Nội,trunk,42.129601029601034,80.0,366417452,106.7493879,10.8031827,4066319838,106.7489319,10.8030404,0
69491,566588299,Xa lộ Hà Nội,trunk,23.5,80.0,4066319838,106.7489319,10.8030404,4066319839,106.748516,10.8029526,0
69492,566588299,Xa lộ Hà Nội,trunk,42.129601029601034,80.0,4066319839,106.748516,10.8029526,5735567932,106.748236,10.8029632,0
69493,566588300,Xa lộ Hà Nội,trunk,41.0,80.0,366399883,106.755122,10.8076704,4066307266,106.7549692,10.8074545,0
69494,566594769,Xa Lộ Hà Nội,trunk_link,35.5,42.32171156893819,5456094849,106.7560287,10.8097169,5456119247,106.7559093,10.8093743,0
69495,566594769,Xa Lộ Hà Nội,trunk_link,34.525095803737265,42.32171156893819,5456119247,106.7559093,10.8093743,5456119248,106.7557267,10.8089548,0
69496,566594769,Xa Lộ Hà Nội,trunk_link,20.2,42.32171156893819,5456119248,106.7557267,10.8089548,5456119249,106.7555087,10.8084947,0
69497,566594769,Xa Lộ Hà Nội,trunk_link,8.25,42.32171156893819,5456119249,106.7555087,10.8084947,5456119250,106.7551641,10.8078506,1
69498,566594769,Xa Lộ Hà Nội,trunk_link,26.1875,42.32171156893819,5456119250,106.7551641,10.8078506,366399883,106.755122,10.8076704,0
69499,566594770,Xa lộ Hà Nội,trunk_link,42.129601029601034,60.0,2024973142,106.7761533,10.8511278,4066459093,106.7759085,10.8509641,0
69500,566594770,Xa lộ Hà Nội,trunk_link,42.129601029601034,60.0,4066459093,106.7759085,10.8509641,4066470699,106.7757656,10.8508566,0
69501,566594770,Xa lộ Hà Nội,trunk_link,42.129601029601034,60.0,4066470699,106.7757656,10.8508566,366465359,106.7753909,10.8505685,0
69502,566594770,Xa lộ Hà Nội,trunk_link,42.129601029601034,60.0,366465359,106.7753909,10.8505685,3143969640,106.7751783,10.8503921,0
69503,566594770,Xa lộ Hà Nội,trunk_link,42.129601029601034,60.0,3143969640,106.7751783,10.8503921,4066458584,106.7749214,10.8502016,0
69504,566594770,Xa lộ Hà Nội,trunk_link,42.129601029601034,60.0,4066458584,106.7749214,10.8502016,5778630680,106.7746266,10.8499906,0
69505,567465747,Trường Sơn,secondary,34.503079710144924,47.519646365422396,5735306180,106.6647685,10.8103383,5755563500,106.6647567,10.8101874,0
69506,567465747,Trường Sơn,secondary,34.503079710144924,47.519646365422396,5755563500,106.6647567,10.8101874,5755563503,106.6647374,10.8099392,0
69507,567465747,Trường Sơn,secondary,47.519646365422396,47.519646365422396,5755563503,106.6647374,10.8099392,2077773996,106.6647102,10.8095915,0
69508,567465747,Trường Sơn,secondary,33.4,47.519646365422396,2077773996,106.6647102,10.8095915,366463689,106.6647001,10.8094773,0
69509,567465747,Trường Sơn,secondary,47.5,47.519646365422396,366463689,106.6647001,10.8094773,2077773651,106.6646939,10.8093981,0
69510,567465747,Trường Sơn,secondary,32.0,47.519646365422396,2077773651,106.6646939,10.8093981,2077773685,106.6646425,10.808949,0
69511,567465747,Trường Sơn,secondary,20.166666666666668,47.519646365422396,2077773685,106.6646425,10.808949,2077773933,106.6646346,10.8088602,0
69512,567465747,Trường Sơn,secondary,34.503079710144924,47.519646365422396,2077773933,106.6646346,10.8088602,4035870279,106.6645821,10.8082605,0
69513,567465747,Trường Sơn,secondary,32.833333333333336,47.519646365422396,4035870279,106.6645821,10.8082605,5721685976,106.6645365,10.8077552,0
69514,567465747,Trường Sơn,secondary,43.5,47.519646365422396,5721685976,106.6645365,10.8077552,366367839,106.6645284,10.8076894,0
69515,567465747,Trường Sơn,secondary,34.503079710144924,47.519646365422396,366367839,106.6645284,10.8076894,2077773723,106.6644903,10.8073324,0
69516,567465747,Trường Sơn,secondary,41.333333333333336,47.519646365422396,2077773723,106.6644903,10.8073324,366369078,106.6644795,10.8072313,0
69517,567465747,Trường Sơn,secondary,34.503079710144924,47.519646365422396,366369078,106.6644795,10.8072313,3169684690,106.6644611,10.8070071,0
69518,567465747,Trường Sơn,secondary,21.5,47.519646365422396,3169684690,106.6644611,10.8070071,1335443467,106.6644313,10.8066514,0
69519,567465747,Trường Sơn,secondary,31.0,47.519646365422396,1335443467,106.6644313,10.8066514,366406232,106.6643738,10.8059341,0
69520,567465748,Trường Sơn,secondary,34.875,47.519646365422396,2072605346,106.6648739,10.812469,2072605305,106.6648445,10.8120226,0
69521,567465749,Trường Sơn,secondary,28.0,47.519646365422396,2072605305,106.6648445,10.8120226,5725018956,106.6648526,10.8117157,0
69522,567465749,Trường Sơn,secondary,34.503079710144924,47.519646365422396,5725018956,106.6648526,10.8117157,773533475,106.6648548,10.811344,0
69523,567467687,Trường Sơn,secondary,34.503079710144924,47.519646365422396,2077773728,106.6645768,10.8048503,676568903,106.6645275,10.805907,0
69524,567467689,Phan Đình Giót,secondary_link,29.8,32.71186440677966,5462156836,106.6646572,10.8046126,2077773872,106.664614,10.8046333,0
69525,567467689,Phan Đình Giót,secondary_link,31.71732026143791,32.71186440677966,2077773872,106.664614,10.8046333,2077773793,106.6645101,10.8046853,0
69526,567467689,Phan Đình Giót,secondary_link,20.0,32.71186440677966,2077773793,106.6645101,10.8046853,2077773782,106.6644615,10.8046866,0
69527,567467689,Trần Quốc Hoàn,secondary_link,22.0,32.71186440677966,2077773782,106.6644615,10.8046866,2077773678,106.6644156,10.8046829,0
69528,567467689,Trần Quốc Hoàn,secondary_link,12.0,32.71186440677966,2077773678,106.6644156,10.8046829,5462156838,106.6643426,10.8046426,1
69529,567467689,Trần Quốc Hoàn,secondary_link,28.991984386191703,32.71186440677966,5462156838,106.6643426,10.8046426,366450497,106.6642796,10.8045759,0
69530,567467691,Trần Quốc Hoàn,secondary,28.991984386191703,47.519646365422396,366450497,106.6642796,10.8045759,1404352928,106.664164,10.8042324,0
69531,567467691,Trần Quốc Hoàn,secondary,27.2,47.519646365422396,1404352928,106.664164,10.8042324,366437635,106.6635788,10.8026411,0
69532,567467694,Trường Sơn,secondary,33.5625,47.519646365422396,2077773917,106.6643303,10.8048631,366450497,106.6642796,10.8045759,0
69533,567475835,Đường Cộng Hòa,primary,28.0,57.32394366197183,2079964235,106.6453771,10.8021815,5462219224,106.645083,10.8022012,0
69534,567475835,Đường Cộng Hòa,primary,38.375,57.32394366197183,5462219224,106.645083,10.8022012,5462219223,106.6448824,10.8022147,0
69535,567475835,Đường Cộng Hòa,primary,38.375,57.32394366197183,5462219223,106.6448824,10.8022147,5462219222,106.6447249,10.8022152,0
69536,567475836,Đường Cộng Hòa,primary,48.75,57.32394366197183,5462219222,106.6447249,10.8022152,2079964945,106.644295,10.8022319,0
69537,567478878,Phạm Văn Bạch,tertiary,46.05555555555556,47.91718170580964,5462237878,106.6330654,10.8138819,366371716,106.6341705,10.8147121,0
69538,567478878,Phạm Văn Bạch,tertiary,24.228395061728392,47.91718170580964,366371716,106.6341705,10.8147121,5462237878,106.6330654,10.8138819,0
69539,567478878,Phạm Văn Bạch,tertiary,15.0,47.91718170580964,366371716,106.6341705,10.8147121,366421547,106.6347799,10.8152681,1
69540,567478878,Phạm Văn Bạch,tertiary,24.228395061728392,47.91718170580964,366421547,106.6347799,10.8152681,366371716,106.6341705,10.8147121,0
69541,567478878,Phạm Văn Bạch,tertiary,32.0,47.91718170580964,366421547,106.6347799,10.8152681,5735881859,106.6352352,10.8156675,0
69542,567478878,Phạm Văn Bạch,tertiary,24.228395061728392,47.91718170580964,5735881859,106.6352352,10.8156675,366421547,106.6347799,10.8152681,0
69543,567478878,Phạm Văn Bạch,tertiary,27.0,47.91718170580964,5735881859,106.6352352,10.8156675,5735879413,106.6357356,10.8161482,0
69544,567478878,Phạm Văn Bạch,tertiary,24.228395061728392,47.91718170580964,5735879413,106.6357356,10.8161482,5735881859,106.6352352,10.8156675,0
69545,567478878,Phạm Văn Bạch,tertiary,18.0,47.91718170580964,5735879413,106.6357356,10.8161482,366473083,106.6362487,10.8166132,1
69546,567478878,Phạm Văn Bạch,tertiary,24.228395061728392,47.91718170580964,366473083,106.6362487,10.8166132,5735879413,106.6357356,10.8161482,0
69547,567478878,Phạm Văn Bạch,tertiary,9.0,47.91718170580964,366473083,106.6362487,10.8166132,5737768138,106.6366414,10.8169341,1
69548,567478878,Phạm Văn Bạch,tertiary,24.228395061728392,47.91718170580964,5737768138,106.6366414,10.8169341,366473083,106.6362487,10.8166132,0
69549,567478878,Phạm Văn Bạch,tertiary,23.0,47.91718170580964,5737768138,106.6366414,10.8169341,5737768139,106.6367441,10.8170337,0
69550,567478878,Phạm Văn Bạch,tertiary,24.228395061728392,47.91718170580964,5737768139,106.6367441,10.8170337,5737768138,106.6366414,10.8169341,0
69551,567478878,Phạm Văn Bạch,tertiary,24.228395061728392,47.91718170580964,5737768139,106.6367441,10.8170337,5725079928,106.6368239,10.8171118,0
69552,567478878,Phạm Văn Bạch,tertiary,24.228395061728392,47.91718170580964,5725079928,106.6368239,10.8171118,5737768139,106.6367441,10.8170337,0
69553,567478878,Phạm Văn Bạch,tertiary,24.228395061728392,47.91718170580964,5725079928,106.6368239,10.8171118,5112594985,106.6369706,10.8171529,0
69554,567478878,Phạm Văn Bạch,tertiary,24.228395061728392,47.91718170580964,5112594985,106.6369706,10.8171529,5725079928,106.6368239,10.8171118,0
69555,567478878,Phạm Văn Bạch,tertiary,18.0,47.91718170580964,5112594985,106.6369706,10.8171529,366386004,106.6370433,10.8172393,1
69556,567478878,Phạm Văn Bạch,tertiary,24.228395061728392,47.91718170580964,366386004,106.6370433,10.8172393,5112594985,106.6369706,10.8171529,0
69557,567481213,Trường Chinh,secondary,37.59862501590685,60.0,2091954788,106.6265884,10.8261451,2091954927,106.6263885,10.8263192,0
69558,567481213,Trường Chinh,secondary,37.59862501590685,60.0,2091954927,106.6263885,10.8263192,3153973652,106.6262429,10.8264571,0
69559,567481213,Trường Chinh,secondary,49.0,60.0,3153973652,106.6262429,10.8264571,2091954954,106.6259116,10.8267852,0
69560,567481213,Trường Chinh,secondary,48.6,60.0,2091954954,106.6259116,10.8267852,5740748945,106.6253152,10.8274528,0
69561,567481213,Trường Chinh,secondary,48.75,60.0,5740748945,106.6253152,10.8274528,2091954816,106.6251862,10.8275972,0
69562,567481213,Trường Chinh,secondary,48.0,60.0,2091954816,106.6251862,10.8275972,4069480297,106.6249479,10.827961,0
69563,567481213,Trường Chinh,secondary,48.0,60.0,4069480297,106.6249479,10.827961,2091954952,106.6246086,10.8284986,0
69564,567481213,Trường Chinh,secondary,37.59862501590685,60.0,2091954952,106.6246086,10.8284986,5748361914,106.6243114,10.8289593,0
69565,567481213,Trường Chinh,secondary,37.59862501590685,60.0,5748361914,106.6243114,10.8289593,5748361919,106.6241568,10.829199,0
69566,567481213,Trường Chinh,secondary,37.59862501590685,60.0,5748361919,106.6241568,10.829199,5088912876,106.6237546,10.8298226,0
69567,567481213,Trường Chinh,secondary,37.59862501590685,60.0,5088912876,106.6237546,10.8298226,3153973654,106.62307,10.830884,0
69568,567481213,Trường Chinh,secondary,37.59862501590685,60.0,3153973654,106.62307,10.830884,2091954817,106.6228335,10.8312525,0
69569,567481213,Trường Chinh,secondary,37.59862501590685,60.0,2091954817,106.6228335,10.8312525,2276493875,106.6218498,10.832788,0
69570,567481213,Trường Chinh,secondary,48.67567567567568,60.0,2276493875,106.6218498,10.832788,2276515363,106.6216132,10.8331771,0
69571,567481213,Trường Chinh,secondary,37.59862501590685,60.0,2276515363,106.6216132,10.8331771,5303276381,106.6213437,10.8335903,0
69572,567481213,Trường Chinh,secondary,37.59862501590685,60.0,5303276381,106.6213437,10.8335903,2276493864,106.6211095,10.833953,0
69573,567481213,Trường Chinh,secondary,37.59862501590685,60.0,2276493864,106.6211095,10.833953,5303276397,106.6208458,10.8343402,0
69574,567481213,Trường Chinh,secondary,37.59862501590685,60.0,5303276397,106.6208458,10.8343402,3153973655,106.6208054,10.8343996,0
69575,567481213,Trường Chinh,secondary,37.59862501590685,60.0,3153973655,106.6208054,10.8343996,5748758508,106.6201241,10.8354599,0
69576,567481213,Trường Chinh,secondary,37.59862501590685,60.0,5748758508,106.6201241,10.8354599,2091954820,106.6200037,10.8356473,0
69577,567481213,Trường Chinh,secondary,37.59862501590685,60.0,2091954820,106.6200037,10.8356473,5088905861,106.6199325,10.8357564,0
69578,567481213,Trường Chinh,secondary,37.59862501590685,60.0,5088905861,106.6199325,10.8357564,5303276420,106.61966,10.8361742,0
69579,567481213,Trường Chinh,secondary,37.59862501590685,60.0,5303276420,106.61966,10.8361742,5303276421,106.6191534,10.8369508,0
69580,567481213,Trường Chinh,secondary,37.59862501590685,60.0,5303276421,106.6191534,10.8369508,4069480294,106.6189158,10.8373151,0
69581,567481213,Trường Chinh,secondary,37.59862501590685,60.0,4069480294,106.6189158,10.8373151,5303276408,106.6186695,10.8377012,0
69582,567481213,Trường Chinh,secondary,48.6,60.0,5303276408,106.6186695,10.8377012,5303276404,106.6184352,10.8380686,0
69583,567481213,Trường Chinh,secondary,37.59862501590685,60.0,5303276404,106.6184352,10.8380686,5303276399,106.6182101,10.8384215,0
69584,567481213,Trường Chinh,secondary,37.59862501590685,60.0,5303276399,106.6182101,10.8384215,5303276427,106.6179367,10.83885,0
69585,567481213,Trường Chinh,secondary,37.59862501590685,60.0,5303276427,106.6179367,10.83885,3153973657,106.6175717,10.8394222,0
69586,567481213,Trường Chinh,secondary,37.59862501590685,60.0,3153973657,106.6175717,10.8394222,2289948703,106.6171515,10.8400796,0
69587,567481213,Trường Chinh,secondary,48.666666666666664,60.0,2289948703,106.6171515,10.8400796,3153992147,106.6167662,10.8406114,0
69588,567481213,Trường Chinh,secondary,37.59862501590685,60.0,3153992147,106.6167662,10.8406114,5752935395,106.6167501,10.8406376,0
69589,567481213,Trường Chinh,secondary,37.59862501590685,60.0,5752935395,106.6167501,10.8406376,2091954946,106.6166326,10.8408287,0
69590,567481215,Trường Chinh,primary,48.0,80.0,2091954780,106.6265303,10.8260474,2091954766,106.6263309,10.8262297,0
69591,567481215,Trường Chinh,primary,48.75,80.0,2091954766,106.6263309,10.8262297,4069480301,106.62604,10.8264978,0
69592,567481215,Trường Chinh,primary,48.5,80.0,4069480301,106.62604,10.8264978,4069480300,106.6256387,10.8269003,0
69593,567481215,Trường Chinh,primary,48.6,80.0,4069480300,106.6256387,10.8269003,5740748946,106.6252381,10.8273891,0
69594,567481215,Trường Chinh,primary,54.95,80.0,5740748946,106.6252381,10.8273891,2091954837,106.6251092,10.8275464,0
69595,567481215,Trường Chinh,primary,48.0,80.0,2091954837,106.6251092,10.8275464,4069480296,106.6249276,10.8277996,0
69596,567481215,Trường Chinh,primary,48.0,80.0,4069480296,106.6249276,10.8277996,2091954814,106.6245946,10.8282963,0
69597,567481215,Trường Chinh,primary,48.61538461538461,80.0,2091954814,106.6245946,10.8282963,2091954748,106.6227295,10.8311999,0
69598,567481215,Trường Chinh,primary,50.12,80.0,2091954748,106.6227295,10.8311999,4069480295,106.6220067,10.8323225,0
69599,567481215,Trường Chinh,primary,48.5,80.0,4069480295,106.6220067,10.8323225,2091954856,106.619899,10.8355755,0
69600,567481215,Trường Chinh,primary,50.0,80.0,2091954856,106.619899,10.8355755,4069480293,106.6187325,10.8373896,0
69601,567481215,Trường Chinh,primary,48.76271186440678,80.0,4069480293,106.6187325,10.8373896,4069480292,106.6173426,10.8395538,0
69602,567481215,Trường Chinh,primary,50.666666666666664,80.0,4069480292,106.6173426,10.8395538,5436382698,106.61666,10.8405821,0
69603,567481215,Trường Chinh,primary,48.645161290322584,80.0,5436382698,106.61666,10.8405821,2091954946,106.6166326,10.8408287,0
69604,567481217,Trường Chinh,secondary,37.59862501590685,60.0,2091954867,106.6265878,10.8256347,2091954932,106.6274403,10.8248525,0
69605,567481218,Trường Chinh,primary,34.0,80.0,5462256012,106.6266562,10.8257287,366421621,106.6275189,10.8249297,0
69606,567485853,3 Tháng 2,primary,20.339089407015308,57.32394366197183,4629703851,106.6679949,10.7681015,4629703854,106.6682185,10.7682159,0
69607,567485853,3 Tháng 2,primary,22.4,57.32394366197183,4629703854,106.6682185,10.7682159,5462344907,106.6689564,10.7686209,0
69608,567485853,3 Tháng 2,primary,17.6,57.32394366197183,5462344907,106.6689564,10.7686209,5757841617,106.6690075,10.7686494,1
69609,567485853,3 Tháng 2,primary,19.2,57.32394366197183,5757841617,106.6690075,10.7686494,4629703864,106.6700729,10.769243,1
69610,567485854,3 Tháng 2,primary,25.0,57.32394366197183,4629359719,106.6677962,10.7681682,2999030272,106.6673908,10.7679525,0
69611,567485854,3 Tháng 2,primary,16.4,57.32394366197183,2999030272,106.6673908,10.7679525,2433653223,106.6671261,10.7678066,1
69612,567485854,3 Tháng 2,primary,20.9,57.32394366197183,2433653223,106.6671261,10.7678066,2999030270,106.6670229,10.767749,0
69613,567485854,3 Tháng 2,primary,19.2,57.32394366197183,2999030270,106.6670229,10.767749,4629703859,106.6667502,10.7675953,1
69614,567485854,3 Tháng 2,primary,20.545454545454547,57.32394366197183,4629703859,106.6667502,10.7675953,4629703855,106.6666303,10.7675139,0
69615,567485854,3 Tháng 2,primary,18.0,57.32394366197183,4629703855,106.6666303,10.7675139,4629359734,106.6666044,10.7674947,1
69616,567485854,3 Tháng 2,primary,19.4,57.32394366197183,4629359734,106.6666044,10.7674947,4629703866,106.6665142,10.7674299,1
69617,567485854,3 Tháng 2,primary,10.2,57.32394366197183,4629703866,106.6665142,10.7674299,5757739024,106.665863,10.7670761,1
